stay_date,room_type,revenue,room_nights,available_room_nights,month,year,month_number,season,day_type
2025-02-28,Standard Double,0.000000,0,1,2025-02,2025,2,Low,Weekend
2025-02-28,Twin Room,36.010000,1,1,2025-02,2025,2,Low,Weekend
2025-02-28,Family Room,0.000000,0,1,2025-02,2025,2,Low,Weekend
2025-02-28,Superior Double,40.160000,1,1,2025-02,2025,2,Low,Weekend
2025-03-01,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-01,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-01,Family Room,40.210000,1,1,2025-03,2025,3,Low,Weekend
2025-03-01,Superior Double,40.160000,1,1,2025-03,2025,3,Low,Weekend
2025-03-02,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-02,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-02,Family Room,40.210000,1,1,2025-03,2025,3,Low,Weekday
2025-03-02,Superior Double,40.160000,1,1,2025-03,2025,3,Low,Weekday
2025-03-03,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-03,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-03,Family Room,40.210000,1,1,2025-03,2025,3,Low,Weekday
2025-03-03,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-04,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-04,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-04,Family Room,40.210000,1,1,2025-03,2025,3,Low,Weekday
2025-03-04,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-05,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-05,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-05,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-05,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-06,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-06,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-06,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-06,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-07,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-07,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-07,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-07,Superior Double,42.610000,1,1,2025-03,2025,3,Low,Weekend
2025-03-08,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-08,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-08,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-08,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-09,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-09,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-09,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-09,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-10,Standard Double,31.530000,1,1,2025-03,2025,3,Low,Weekday
2025-03-10,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-10,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-10,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-11,Standard Double,31.530000,1,1,2025-03,2025,3,Low,Weekday
2025-03-11,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-11,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-11,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-12,Standard Double,31.530000,1,1,2025-03,2025,3,Low,Weekday
2025-03-12,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-12,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-12,Superior Double,38.490000,1,1,2025-03,2025,3,Low,Weekday
2025-03-13,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-13,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-13,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-13,Superior Double,38.490000,1,1,2025-03,2025,3,Low,Weekday
2025-03-14,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-14,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-14,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-14,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-15,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-15,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-15,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-15,Superior Double,38.760000,1,1,2025-03,2025,3,Low,Weekend
2025-03-16,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-16,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-16,Family Room,37.020000,1,1,2025-03,2025,3,Low,Weekday
2025-03-16,Superior Double,38.760000,1,1,2025-03,2025,3,Low,Weekday
2025-03-17,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-17,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-17,Family Room,37.020000,1,1,2025-03,2025,3,Low,Weekday
2025-03-17,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-18,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-18,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-18,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-18,Superior Double,35.860000,1,1,2025-03,2025,3,Low,Weekday
2025-03-19,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-19,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-19,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-19,Superior Double,35.860000,1,1,2025-03,2025,3,Low,Weekday
2025-03-20,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-20,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-20,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-20,Superior Double,35.860000,1,1,2025-03,2025,3,Low,Weekday
2025-03-21,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-21,Twin Room,38.090000,1,1,2025-03,2025,3,Low,Weekend
2025-03-21,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-21,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-22,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-22,Twin Room,38.090000,1,1,2025-03,2025,3,Low,Weekend
2025-03-22,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-22,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-23,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-23,Twin Room,38.090000,1,1,2025-03,2025,3,Low,Weekday
2025-03-23,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-23,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-24,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-24,Twin Room,38.090000,1,1,2025-03,2025,3,Low,Weekday
2025-03-24,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-24,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-25,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-25,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-25,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-25,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-26,Standard Double,35.500000,1,1,2025-03,2025,3,Low,Weekday
2025-03-26,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-26,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-26,Superior Double,41.310000,1,1,2025-03,2025,3,Low,Weekday
2025-03-27,Standard Double,35.500000,1,1,2025-03,2025,3,Low,Weekday
2025-03-27,Twin Room,33.440000,1,1,2025-03,2025,3,Low,Weekday
2025-03-27,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-27,Superior Double,41.310000,1,1,2025-03,2025,3,Low,Weekday
2025-03-28,Standard Double,35.500000,1,1,2025-03,2025,3,Low,Weekend
2025-03-28,Twin Room,33.440000,1,1,2025-03,2025,3,Low,Weekend
2025-03-28,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-28,Superior Double,40.810000,1,1,2025-03,2025,3,Low,Weekend
2025-03-29,Standard Double,35.500000,1,1,2025-03,2025,3,Low,Weekend
2025-03-29,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-29,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekend
2025-03-29,Superior Double,40.810000,1,1,2025-03,2025,3,Low,Weekend
2025-03-30,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-30,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-30,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-30,Superior Double,40.810000,1,1,2025-03,2025,3,Low,Weekday
2025-03-31,Standard Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-31,Twin Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-31,Family Room,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-03-31,Superior Double,0.000000,0,1,2025-03,2025,3,Low,Weekday
2025-04-01,Standard Double,36.490000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-01,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-01,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-01,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-02,Standard Double,36.490000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-02,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-02,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-02,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-03,Standard Double,36.490000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-03,Twin Room,38.990000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-03,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-03,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-04,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-04,Twin Room,38.990000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-04,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-04,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-05,Standard Double,39.750000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-05,Twin Room,38.990000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-05,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-05,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-06,Standard Double,39.750000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-06,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-06,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-06,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-07,Standard Double,39.750000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-07,Twin Room,37.250000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-07,Family Room,42.250000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-07,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-08,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-08,Twin Room,37.250000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-08,Family Room,42.250000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-08,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-09,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-09,Twin Room,37.250000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-09,Family Room,42.250000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-09,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-10,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-10,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-10,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-10,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-11,Standard Double,39.680000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-11,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-11,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-11,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-12,Standard Double,39.680000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-12,Twin Room,40.910000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-12,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-12,Superior Double,47.320000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-13,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-13,Twin Room,40.910000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-13,Family Room,43.520000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-13,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-14,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-14,Twin Room,38.880000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-14,Family Room,43.520000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-14,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-15,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-15,Twin Room,38.880000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-15,Family Room,43.520000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-15,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-16,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-16,Twin Room,38.880000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-16,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-16,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-17,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-17,Twin Room,38.880000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-17,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-17,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-18,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-18,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-18,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-18,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-19,Standard Double,38.720000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-19,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-19,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-19,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-20,Standard Double,38.720000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-20,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-20,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-20,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-21,Standard Double,38.720000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-21,Twin Room,36.900000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-21,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-21,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-22,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-22,Twin Room,36.900000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-22,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-22,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-23,Standard Double,36.990000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-23,Twin Room,37.390000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-23,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-23,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-24,Standard Double,36.990000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-24,Twin Room,36.990000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-24,Family Room,42.610000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-24,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-25,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-25,Twin Room,36.990000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-25,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-25,Superior Double,46.440000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-26,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-26,Twin Room,36.990000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-26,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekend
2025-04-26,Superior Double,46.440000,1,1,2025-04,2025,4,Shoulder,Weekend
2025-04-27,Standard Double,35.170000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-27,Twin Room,36.990000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-27,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-27,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-28,Standard Double,35.170000,1,1,2025-04,2025,4,Shoulder,Weekday
2025-04-28,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-28,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-28,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-29,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-29,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-29,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-29,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-30,Standard Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-30,Twin Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-30,Family Room,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-04-30,Superior Double,0.000000,0,1,2025-04,2025,4,Shoulder,Weekday
2025-05-01,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-01,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-01,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-01,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-02,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-02,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-02,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-02,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-03,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-03,Twin Room,41.600000,1,1,2025-05,2025,5,Shoulder,Weekend
2025-05-03,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-03,Superior Double,46.720000,1,1,2025-05,2025,5,Shoulder,Weekend
2025-05-04,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-04,Twin Room,41.600000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-04,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-04,Superior Double,46.720000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-05,Standard Double,36.720000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-05,Twin Room,41.600000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-05,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-05,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-06,Standard Double,36.720000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-06,Twin Room,41.600000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-06,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-06,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-07,Standard Double,36.720000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-07,Twin Room,41.600000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-07,Family Room,41.010000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-07,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-08,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-08,Twin Room,41.600000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-08,Family Room,41.010000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-08,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-09,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-09,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-09,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-09,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-10,Standard Double,38.640000,1,1,2025-05,2025,5,Shoulder,Weekend
2025-05-10,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-10,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-10,Superior Double,43.610000,1,1,2025-05,2025,5,Shoulder,Weekend
2025-05-11,Standard Double,38.640000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-11,Twin Room,38.360000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-11,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-11,Superior Double,43.610000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-12,Standard Double,38.640000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-12,Twin Room,38.360000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-12,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-12,Superior Double,43.610000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-13,Standard Double,38.640000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-13,Twin Room,38.360000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-13,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-13,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-14,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-14,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-14,Family Room,43.630000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-14,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-15,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-15,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-15,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-15,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-16,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-16,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-16,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-16,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-17,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-17,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-17,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-17,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekend
2025-05-18,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-18,Twin Room,35.220000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-18,Family Room,44.000000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-18,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-19,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-19,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-19,Family Room,44.000000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-19,Superior Double,45.710000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-20,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-20,Twin Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-20,Family Room,44.000000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-20,Superior Double,43.060000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-21,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-21,Twin Room,39.040000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-21,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-21,Superior Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-22,Standard Double,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
2025-05-22,Twin Room,39.040000,1,1,2025-05,2025,5,Shoulder,Weekday
2025-05-22,Family Room,0.000000,0,1,2025-05,2025,5,Shoulder,Weekday
